time,altitude,speed,temperature,voltage
275.9,9112,-117,71.02,8.6
275.95,9122,-117,71.04,8.6
276,9049,-116,71.01,8.6
276.05,9074,-115,71.02,8.6
276.1,9082,-115,71.02,8.6
276.15,9080,-116,71.02,8.6
276.2,9083,-118,71.02,8.6
276.25,9011,-118,71.02,8.6
276.3,9065,-117,71.02,8.6
276.35,9052,-116,70.99,8.6
276.4,9044,-115,71.02,8.6
276.45,9025,-115,70.99,8.6
276.5,9008,-116,70.99,8.6
276.55,9048,-116,70.99,8.6
276.6,9003,-116,70.97,8.6
276.65,9000,-114,70.99,8.6
276.7,9006,-112,70.99,8.6
276.75,9018,-112,70.97,8.6
276.8,9027,-111,70.99,8.6
276.85,8938,-112,70.99,8.6
276.9,8974,-112,70.99,8.6
276.95,8998,-112,70.97,8.6
277,8983,-111,70.97,8.6
277.05,8982,-112,70.97,8.6
277.1,8911,-112,70.97,8.6
277.15,8959,-112,70.97,8.6
277.2,8941,-114,70.97,8.6
277.25,8945,-113,70.97,8.6
277.3,8928,-113,70.97,8.6
277.35,8922,-113,70.95,8.6
277.4,8972,-111,70.97,8.6
277.45,8905,-111,70.95,8.6
277.5,8887,-111,70.93,8.6
277.55,8913,-110,70.93,8.6
277.6,8905,-112,70.95,8.6
277.65,8935,-111,70.93,8.6
277.7,8840,-111,70.93,8.6
277.75,8890,-110,70.93,8.6
277.8,8898,-110,70.93,8.6
277.85,8887,-110,70.93,8.6
277.9,8878,-110,70.93,8.6
277.95,8835,-111,70.9,8.6
278,8881,-110,70.92,8.6
278.05,8863,-110,70.93,8.6
278.1,8858,-109,70.9,8.6
278.15,8830,-107,70.9,8.6
278.2,8815,-108,70.9,8.6
278.25,8862,-109,70.9,8.6
278.3,8797,-111,70.9,8.6
278.35,8832,-114,70.9,8.6
278.4,8819,-116,70.88,8.6
278.45,8805,-117,70.9,8.6
278.5,8835,-117,70.9,8.6
278.55,8756,-117,70.88,8.6
278.6,8790,-116,70.88,8.6
278.65,8808,-116,70.9,8.6
278.7,8804,-115,70.86,8.6
278.75,8794,-114,70.88,8.6
278.8,8722,-113,70.86,8.6
278.85,8787,-112,70.86,8.6
278.9,8765,-112,70.86,8.6
278.95,8766,-113,70.86,8.6
279,8750,-114,70.86,8.6
279.05,8710,-115,70.86,8.6
279.1,8768,-115,70.86,8.6
279.15,8731,-115,70.84,8.6
279.2,8716,-115,70.84,8.6
279.25,8720,-117,70.86,8.6
279.3,8715,-117,70.84,8.6
279.35,8734,-116,70.84,8.6
279.4,8659,-114,70.83,8.6
279.45,8666,-112,70.84,8.6
279.5,8684,-111,70.84,8.6
279.55,8695,-112,70.84,8.6
279.6,8686,-114,70.84,8.6
279.65,8618,-116,70.84,8.6
279.7,8676,-116,70.84,8.6
279.75,8674,-115,70.81,8.6
279.8,8670,-115,70.84,8.6
279.85,8659,-116,70.83,8.6
279.9,8614,-117,70.81,8.6
279.95,8675,-118,70.83,8.6
280,8625,-119,70.81,8.6
280.05,8625,-117,70.83,8.6
280.1,8605,-118,70.81,8.6
280.15,8617,-118,70.77,8.6
280.2,8626,-117,70.81,8.6
280.25,8560,-117,70.79,8.6
280.3,8584,-114,70.79,8.6
280.35,8611,-112,70.77,8.6
280.4,8602,-110,70.77,8.6
280.45,8618,-109,70.79,8.6
280.5,8522,-108,70.77,8.6
280.55,8598,-108,70.77,8.6
280.6,8572,-109,70.77,8.6
280.65,8556,-110,70.79,8.6
280.7,8552,-112,70.77,8.6
280.75,8537,-114,70.75,8.6
280.8,8575,-113,70.77,8.6
280.85,8520,-113,70.75,8.6
280.9,8507,-111,70.75,8.6
280.95,8517,-112,70.75,8.6
281,8522,-113,70.75,8.6
281.05,8540,-113,70.75,8.6
281.1,8455,-112,70.75,8.6
281.15,8504,-109,70.75,8.6
281.2,8504,-108,70.74,8.6
281.25,8497,-108,70.75,8.6
281.3,8490,-111,70.75,8.6
281.35,8441,-114,70.74,8.6
281.4,8487,-115,70.74,8.6
281.45,8476,-116,70.74,8.6
281.5,8470,-115,70.72,8.6
281.55,8448,-115,70.72,8.6
281.6,8444,-115,70.72,8.6
281.65,8480,-114,70.72,8.6
281.7,8408,-114,70.7,8.6
281.75,8421,-111,70.72,8.6
281.8,8455,-111,70.68,8.6
281.85,8450,-111,70.72,8.6
281.9,8439,-112,70.72,8.6
281.95,8363,-113,70.68,8.6
282,8420,-111,70.68,8.6
282.05,8401,-112,70.68,8.6
282.1,8406,-111,70.68,8.6
282.15,8384,-112,70.68,8.6
282.2,8375,-114,70.68,8.6
282.25,8411,-113,70.68,8.6
282.3,8351,-114,70.66,8.6
282.35,8360,-114,70.68,8.6
282.4,8366,-115,70.68,8.6
282.45,8361,-117,70.68,8.6
282.5,8377,-116,70.66,8.6
282.55,8291,-115,70.65,8.6
282.6,8341,-113,70.66,8.6
282.65,8346,-114,70.65,8.6
282.7,8352,-115,70.68,8.6
282.75,8317,-116,70.65,8.6
282.8,8291,-118,70.65,8.6
282.85,8334,-115,70.66,8.6
282.9,8291,-113,70.65,8.6
282.95,8285,-111,70.65,8.6
283,8293,-111,70.65,8.6
283.05,8282,-113,70.65,8.6
283.1,8321,-114,70.65,8.6
283.15,8231,-115,70.65,8.6
283.2,8266,-114,70.65,8.6
283.25,8267,-114,70.63,8.6
283.3,8267,-114,70.65,8.6
283.35,8263,-114,70.65,8.6
283.4,8190,-115,70.63,8.6
283.45,8252,-114,70.63,8.6
283.5,8255,-115,70.63,8.6
283.55,8235,-114,70.63,8.6
283.6,8210,-115,70.63,8.6
283.65,8201,-116,70.63,8.6
283.7,8245,-115,70.63,8.6
283.75,8180,-113,70.59,8.6
283.8,8203,-110,70.63,8.6
283.85,8208,-108,70.59,8.6
283.9,8209,-107,70.61,8.6
283.95,8213,-108,70.61,8.6
284,8133,-110,70.59,8.6
284.05,8181,-110,70.61,8.6
284.1,8175,-112,70.61,8.6
284.15,8183,-111,70.59,8.6
284.2,8152,-112,70.59,8.6
284.25,8118,-112,70.57,8.6
284.3,8172,-109,70.59,8.6
284.35,8142,-108,70.57,8.6
284.4,8125,-106,70.57,8.6
284.45,8113,-107,70.56,8.6
284.5,8115,-109,70.59,8.6
284.55,8151,-110,70.57,8.6
284.6,8068,-112,70.56,8.6
284.65,8107,-110,70.57,8.6
284.7,8112,-112,70.56,8.6
284.75,8105,-112,70.56,8.6
284.8,8105,-116,70.56,8.6
284.85,8068,-118,70.54,8.6
284.9,8114,-116,70.56,8.6
284.95,8071,-116,70.54,8.6
285,8063,-112,70.56,8.6
285.05,8048,-112,70.54,8.6
285.1,8068,-114,70.54,8.6
285.15,8076,-116,70.54,8.6
285.2,7992,-118,70.54,8.6
285.25,8042,-115,70.54,8.6
285.3,8053,-114,70.54,8.6
285.35,8049,-111,70.54,8.6
285.4,8026,-111,70.56,8.6
285.45,8003,-112,70.54,8.6
285.5,8039,-111,70.54,8.6
285.55,8002,-112,70.54,8.6
285.6,7989,-111,70.54,8.6
285.65,7985,-112,70.54,8.6
285.7,8005,-115,70.54,8.6
285.75,8005,-117,70.54,8.6
285.8,7927,-120,70.54,8.6
285.85,7974,-118,70.54,8.6
285.9,7969,-115,70.5,8.6
285.95,7968,-112,70.54,8.6
286,7966,-111,70.5,8.6
286.05,7930,-111,70.5,8.6
286.1,7960,-111,70.5,8.6
286.15,7910,-111,70.5,8.6
286.2,7904,-108,70.5,8.6
286.25,7928,-111,70.5,8.6
286.3,7940,-114,70.47,8.6
286.35,7943,-117,70.5,8.6
286.4,7865,-121,70.5,8.6
286.45,7901,-119,70.5,8.6
286.5,7905,-117,70.47,8.6
286.55,7896,-114,70.5,8.6
286.6,7884,-113,70.47,8.6
286.65,7872,-114,70.47,8.6
286.7,7902,-114,70.5,8.6
286.75,7836,-115,70.47,8.6
286.8,7844,-112,70.48,8.6
286.85,7873,-112,70.47,8.6
286.9,7871,-110,70.47,8.6
286.95,7868,-111,70.47,8.6
287,7817,-113,70.45,8.6
287.05,7850,-111,70.47,8.6
287.1,7821,-110,70.45,8.6
287.15,7835,-106,70.47,8.6
287.2,7821,-106,70.45,8.6
287.25,7833,-108,70.45,8.6
287.3,7827,-110,70.45,8.6
287.35,7749,-113,70.45,8.6
287.4,7789,-111,70.45,8.6
287.45,7796,-111,70.43,8.6
287.5,7790,-109,70.43,8.6
287.55,7780,-109,70.43,8.6
287.6,7766,-110,70.43,8.6
287.65,7802,-110,70.43,8.6
287.7,7715,-112,70.43,8.6
287.75,7739,-111,70.43,8.6
287.8,7769,-112,70.43,8.6
287.85,7766,-113,70.43,8.6
287.9,7748,-113,70.43,8.6
287.95,7703,-113,70.43,8.6
288,7765,-111,70.43,8.6
288.05,7695,-112,70.41,8.6
288.1,7717,-110,70.43,8.6
288.15,7729,-110,70.43,8.6
288.2,7733,-109,70.41,8.6
288.25,7707,-108,70.41,8.6
288.3,7661,-108,70.39,8.6
288.35,7708,-106,70.41,8.6
288.4,7683,-109,70.41,8.6
288.45,7680,-109,70.41,8.6
288.5,7676,-111,70.41,8.6
288.55,7685,-111,70.41,8.6
288.6,7690,-110,70.39,8.6
288.65,7609,-111,70.39,8.6
288.7,7652,-109,70.39,8.6
288.75,7658,-112,70.38,8.6
288.8,7630,-112,70.39,8.6
288.85,7637,-113,70.39,8.6
288.9,7622,-112,70.38,8.6
288.95,7672,-109,70.39,8.6
289,7575,-111,70.38,8.6
289.05,7624,-110,70.38,8.6
289.1,7625,-113,70.38,8.6
289.15,7611,-114,70.38,8.6
289.2,7612,-113,70.38,8.6
289.25,7584,-112,70.38,8.6
289.3,7626,-110,70.36,8.6
289.35,7531,-110,70.36,8.6
289.4,7574,-109,70.38,8.6
289.45,7580,-111,70.34,8.6
289.5,7576,-111,70.38,8.6
289.55,7550,-110,70.36,8.6
289.6,7535,-109,70.34,8.6
289.65,7579,-107,70.38,8.6
289.7,7507,-109,70.34,8.6
289.75,7525,-110,70.36,8.6
289.8,7536,-112,70.34,8.6
289.85,7537,-113,70.34,8.6
289.9,7528,-113,70.34,8.6
289.95,7487,-114,70.34,8.6
290,7540,-112,70.36,8.6
290.05,7485,-115,70.34,8.6
290.1,7493,-114,70.34,8.6
290.15,7498,-115,70.32,8.6
290.2,7490,-114,70.34,8.6
290.25,7484,-111,70.34,8.6
290.3,7447,-110,70.32,8.6
290.35,7508,-108,70.34,8.6
290.4,7459,-110,70.32,8.6
290.45,7451,-110,70.34,8.6
290.5,7460,-111,70.32,8.6
290.55,7464,-110,70.32,8.6
290.6,7462,-108,70.32,8.6
290.65,7396,-109,70.32,8.6
290.7,7457,-109,70.32,8.6
290.75,7409,-113,70.32,8.6
290.8,7408,-113,70.32,8.6
290.85,7417,-114,70.3,8.6
290.9,7410,-113,70.32,8.6
290.95,7415,-110,70.32,8.6
291,7361,-110,70.3,8.6
291.05,7415,-108,70.32,8.6
291.1,7389,-111,70.3,8.6
291.15,7369,-110,70.3,8.6
291.2,7381,-111,70.3,8.6
291.25,7390,-111,70.3,8.6
291.3,7390,-110,70.3,8.6
291.35,7311,-113,70.3,8.6
291.4,7373,-114,70.3,8.6
291.45,7346,-117,70.29,8.6
291.5,7343,-116,70.3,8.6
291.55,7346,-115,70.3,8.6
291.6,7337,-113,70.29,8.6
291.65,7330,-109,70.29,8.6
291.7,7277,-109,70.27,8.6
291.75,7334,-109,70.29,8.6
291.8,7301,-112,70.29,8.6
291.85,7287,-113,70.29,8.6
291.9,7302,-112,70.29,8.6
291.95,7305,-112,70.29,8.6
292,7321,-110,70.29,8.6
292.05,7227,-111,70.27,8.6
292.1,7306,-112,70.29,8.6
292.15,7269,-115,70.25,8.6
292.2,7248,-115,70.27,8.6
292.25,7270,-116,70.25,8.6
292.3,7264,-114,70.27,8.6
292.35,7260,-111,70.27,8.6
292.4,7196,-112,70.23,8.6
292.45,7234,-112,70.27,8.6
292.5,7246,-114,70.25,8.6
292.55,7213,-114,70.25,8.6
292.6,7225,-114,70.25,8.6
292.65,7226,-112,70.25,8.6
292.7,7229,-108,70.25,8.6
292.75,7150,-108,70.25,8.6
292.8,7210,-108,70.25,8.6
292.85,7190,-111,70.21,8.6
292.9,7180,-113,70.25,8.6
292.95,7170,-114,70.23,8.6
293,7191,-114,70.25,8.6
293.05,7189,-111,70.21,8.6
293.1,7123,-111,70.21,8.6
293.15,7174,-110,70.21,8.6
293.2,7147,-112,70.21,8.6
293.25,7137,-112,70.21,8.6
293.3,7138,-112,70.21,8.6
293.35,7146,-110,70.21,8.6
293.4,7153,-107,70.21,8.6
293.45,7084,-108,70.21,8.6
293.5,7140,-110,70.21,8.6
293.55,7099,-113,70.21,8.6
293.6,7095,-113,70.21,8.6
293.65,7104,-114,70.21,8.6
293.7,7113,-111,70.21,8.6
293.75,7101,-107,70.2,8.6
293.8,7059,-107,70.2,8.6
293.85,7107,-107,70.21,8.6
293.9,7061,-109,70.21,8.6
293.95,7052,-110,70.21,8.6
294,7071,-112,70.21,8.6
294.05,7074,-112,70.21,8.6
294.1,7067,-109,70.21,8.6
294.15,7009,-109,70.21,8.6
294.2,7076,-108,70.21,8.6
294.25,7014,-109,70.2,8.6
294.3,7030,-108,70.2,8.6
294.35,7034,-109,70.2,8.6
294.4,7030,-107,70.21,8.6
294.45,7019,-105,70.2,8.6
294.5,6974,-106,70.2,8.6
294.55,7036,-106,70.21,8.6
294.6,6976,-110,70.2,8.6
294.65,6973,-112,70.21,8.6
294.7,7003,-114,70.21,8.6
294.75,6995,-113,70.2,8.6
294.8,6979,-111,70.18,8.6
294.85,6941,-110,70.21,8.6
294.9,7006,-109,70.2,8.6
294.95,6950,-112,70.2,8.6
295,6928,-112,70.18,8.6
295.05,6945,-114,70.16,8.6
295.1,6966,-112,70.16,8.6
295.15,6942,-110,70.18,8.6
295.2,6904,-110,70.16,8.6
295.25,6958,-109,70.16,8.6
295.3,6902,-112,70.16,8.6
295.35,6928,-113,70.2,8.6
295.4,6923,-113,70.18,8.6
295.45,6922,-112,70.18,8.6
295.5,6911,-109,70.18,8.6
295.55,6849,-109,70.16,8.6
295.6,6916,-109,70.16,8.6
295.65,6868,-111,70.14,8.6
295.7,6862,-112,70.16,8.6
295.75,6866,-113,70.16,8.6
295.8,6883,-111,70.16,8.6
295.85,6865,-109,70.16,8.6
295.9,6820,-109,70.12,8.6
295.95,6876,-107,70.16,8.6
296,6828,-110,70.16,8.6
296.05,6821,-110,70.16,8.6
296.1,6838,-112,70.14,8.6
296.15,6841,-112,70.16,8.6
296.2,6840,-110,70.16,8.6
296.25,6775,-111,70.16,8.6
296.3,6829,-111,70.16,8.6
296.35,6794,-114,70.14,8.6
296.4,6784,-113,70.14,8.6
296.45,6801,-113,70.12,8.6
296.5,6795,-111,70.14,8.6
296.55,6790,-107,70.12,8.6
296.6,6746,-108,70.11,8.6
296.65,6794,-108,70.14,8.6
296.7,6743,-111,70.12,8.6
296.75,6761,-111,70.14,8.3
296.8,6766,-113,70.12,8.6
296.85,6761,-111,70.12,8.6
296.9,6765,-108,70.12,8.6
296.95,6694,-108,70.12,8.6
297,6771,-107,70.12,8.6
297.05,6709,-109,70.11,8.6
297.1,6707,-111,70.11,8.6
297.15,6729,-112,70.11,8.6
297.2,6729,-111,70.11,8.6
297.25,6698,-109,70.12,8.6
297.3,6681,-109,70.11,8.6
297.35,6731,-109,70.11,8.6
297.4,6667,-112,70.11,8.6
297.45,6680,-112,70.11,8.6
297.5,6697,-114,70.11,8.6
297.55,6679,-113,70.12,8.6
297.6,6662,-111,70.11,8.6
297.65,6635,-111,70.11,8.6
297.7,6691,-110,70.11,8.6
297.75,6612,-112,70.09,8.6
297.8,6633,-112,70.11,8.6
297.85,6651,-112,70.11,8.6
297.9,6650,-112,70.11,8.6
297.95,6629,-109,70.11,8.6
298,6606,-110,70.11,8.6
298.05,6646,-109,70.11,8.6
298.1,6579,-111,70.09,8.6
298.15,6603,-113,70.11,8.6
298.2,6617,-115,70.09,8.6
298.25,6603,-115,70.11,8.6
298.3,6585,-114,70.09,8.6
298.35,6547,-115,70.11,8.6
298.4,6619,-113,70.11,8.6
298.45,6540,-114,70.09,8.6
298.5,6549,-113,70.11,8.6
298.55,6569,-112,70.11,8.6
298.6,6564,-109,70.11,8.6
298.65,6546,-106,70.09,8.6
298.7,6517,-106,70.07,8.6
298.75,6576,-105,70.09,8.6
298.8,6526,-111,70.07,8.6
298.85,6519,-114,70.07,8.6
298.9,6528,-118,70.09,8.6
298.95,6530,-118,70.09,8.6
299,6514,-115,70.07,8.6
299.05,6479,-113,70.07,8.6
299.1,6536,-110,70.07,8.6
299.15,6469,-110,70.07,8.6
299.2,6471,-108,70.07,8.6
299.25,6482,-107,70.07,8.6
299.3,6480,-105,70.07,8.6
299.35,6480,-104,70.07,8.6
299.4,6432,-106,70.05,8.6
299.45,6487,-106,70.07,8.6
299.5,6447,-111,70.05,8.6
299.55,6445,-112,70.05,8.6
299.6,6454,-113,70.07,8.6
299.65,6454,-112,70.07,8.6
299.7,6459,-111,70.05,8.6
299.75,6399,-111,70.05,8.6
299.8,6440,-110,70.07,8.6
299.85,6386,-111,70.05,8.6
299.9,6390,-110,70.05,8.6
299.95,6398,-110,70.03,8.6
300,6414,-107,70.05,8.6
300.05,6400,-104,70.07,8.6
300.1,6354,-103,70.03,8.6
300.15,6415,-102,70.05,8.6
300.2,6395,-106,70.05,8.6
300.25,6375,-108,70.05,8.6
300.3,6369,-111,70.03,8.6
300.35,6381,-111,70.03,8.6
300.4,6381,-109,70.03,8.6
300.45,6302,-109,70.03,8.6
300.5,6357,-107,70.03,8.6
300.55,6324,-108,70.03,8.6
300.6,6331,-108,70.05,8.6
300.65,6329,-109,70.03,8.6
300.7,6330,-108,70.03,8.6
300.75,6325,-106,70.03,8.6
300.8,6290,-105,70.03,8.6
300.85,6340,-104,70.03,8.6
300.9,6286,-107,70.03,8.6
300.95,6293,-108,70.03,8.6
301,6300,-112,70.03,8.6
301.05,6320,-113,70.03,8.6
301.1,6308,-113,70.03,8.6
301.15,6236,-114,70.03,8.6
301.2,6296,-115,70.03,8.6
301.25,6231,-117,70.02,8.6
301.3,6248,-115,70.03,8.6
301.35,6252,-113,70.02,8.6
301.4,6261,-108,70.03,8.6
301.45,6244,-103,70.03,8.6
301.5,6220,-102,70,8.6
301.55,6280,-103,70.02,8.6
301.6,6217,-107,70.02,8.6
301.65,6224,-111,70.02,8.6
301.7,6220,-114,70,8.6
301.75,6222,-114,70.02,8.6
301.8,6202,-113,70,8.6
301.85,6176,-113,70.02,8.6
301.9,6215,-112,70,8.6
301.95,6147,-112,70,8.6
302,6177,-112,70,8.6
302.05,6179,-113,70.02,8.6
302.1,6181,-110,70,8.6
302.15,6149,-107,70,8.6
302.2,6145,-105,70,8.6
302.25,6181,-102,70,8.6
302.3,6114,-103,70,8.6
302.35,6140,-107,70.02,8.6
302.4,6172,-112,70,8.6
302.45,6151,-114,70,8.6
302.5,6125,-116,70,8.6
302.55,6111,-117,70,8.6
302.6,6140,-113,70,8.6
302.65,6061,-110,70,8.6
302.7,6109,-108,70,8.6
302.75,6098,-108,70,8.6
302.8,6090,-106,70,8.6
302.85,6069,-106,70,8.6
302.9,6093,-105,70,8.6
302.95,6110,-103,70,8.6
303,6038,-104,69.98,8.6
303.05,6096,-106,70,8.6
303.1,6067,-108,70,8.6
303.15,6051,-109,70,8.6
303.2,6060,-111,70,8.6
303.25,6063,-111,69.98,8.6
303.3,6054,-110,70,8.6
303.35,5991,-112,70,8.6
303.4,6066,-113,70,8.6
303.45,5990,-112,69.98,8.6
303.5,5999,-110,70,8.6
303.55,6016,-108,70,8.6
303.6,6033,-103,69.98,8.6
303.65,6009,-99,70,8.6
303.7,5985,-99,69.98,8.6
303.75,6034,-99,70,8.6
303.8,5954,-102,69.98,8.6
303.85,5972,-106,69.98,8.6
303.9,5994,-110,69.98,8.6
303.95,5979,-113,70,8.6
304,5958,-114,69.98,8.6
304.05,5952,-115,69.98,8.6
304.1,5978,-112,69.98,8.6
304.15,5895,-111,69.98,8.6
304.2,5950,-111,69.98,8.6
304.25,5936,-112,69.98,8.6
304.3,5918,-112,69.98,8.6
304.35,5935,-112,69.96,8.6
304.4,5928,-110,69.96,8.6
304.45,5927,-108,69.96,8.6
304.5,5866,-107,69.94,8.6
304.55,5939,-109,69.98,8.6
304.6,5908,-112,69.94,8.6
304.65,5902,-115,69.96,8.6
304.7,5906,-116,69.94,8.6
304.75,5902,-115,69.94,8.6
304.8,5875,-112,69.96,8.6
304.85,5849,-110,69.98,8.6
304.9,5904,-108,69.94,8.6
304.95,5820,-107,69.94,8.6
305,5832,-106,69.94,8.6
305.05,5865,-105,69.94,8.6
305.1,5860,-104,69.94,8.6
305.15,5827,-104,69.94,8.6
305.2,5840,-106,69.94,8.6
305.25,5852,-107,69.96,8.6
305.3,5762,-108,69.94,8.6
305.35,5820,-109,69.94,8.6
305.4,5810,-109,69.94,8.6
305.45,5810,-110,69.94,8.6
305.5,5798,-112,69.94,8.6
305.55,5799,-114,69.94,8.6
305.6,5797,-116,69.94,8.6
305.65,5744,-116,69.94,8.6
305.7,5798,-113,69.94,8.6
305.75,5743,-110,69.93,8.6
305.8,5771,-107,69.94,8.6
305.85,5773,-105,69.94,8.6
305.9,5782,-105,69.94,8.6
305.95,5740,-106,69.94,8.6
306,5742,-106,69.94,8.6
306.05,5791,-108,69.93,8.6
306.1,5697,-109,69.93,8.6
306.15,5737,-108,69.94,8.6
306.2,5728,-106,69.94,8.6
306.25,5709,-104,69.94,8.6
306.3,5706,-103,69.94,8.6
306.35,5727,-102,69.93,8.6
306.4,5716,-104,69.94,8.6
306.45,5657,-105,69.93,8.6
306.5,5714,-105,69.93,8.6
306.55,5664,-105,69.91,8.6
306.6,5672,-105,69.94,8.6
306.65,5684,-105,69.93,8.6
306.7,5688,-107,69.93,8.6
306.75,5670,-109,69.93,8.6
306.8,5656,-111,69.93,8.6
306.85,5700,-111,69.93,8.6
306.9,5600,-111,69.93,8.6
306.95,5647,-110,69.91,8.6
307,5648,-110,69.93,8.6
307.05,5633,-111,69.93,8.6
307.1,5612,-109,69.91,8.6
307.15,5642,-109,69.91,8.6
307.2,5634,-109,69.91,8.6
307.25,5575,-108,69.91,8.6
307.3,5648,-108,69.93,8.6
307.35,5581,-108,69.91,8.6
307.4,5599,-109,69.91,8.6
307.45,5600,-108,69.91,8.6
307.5,5598,-109,69.93,8.6
307.55,5579,-110,69.91,8.6
307.6,5563,-111,69.91,8.6
307.65,5586,-111,69.93,8.6
307.7,5525,-111,69.91,8.6
307.75,5547,-111,69.91,8.6
307.8,5564,-109,69.91,8.6
307.85,5547,-108,69.91,8.6
307.9,5540,-106,69.91,8.6
307.95,5542,-105,69.91,8.6
308,5551,-107,69.91,8.6
308.05,5487,-108,69.91,8.6
308.1,5534,-109,69.91,8.6
308.15,5508,-110,69.91,8.6
308.2,5503,-110,69.91,8.6
308.25,5504,-109,69.89,8.6
308.3,5512,-110,69.91,8.6
308.35,5486,-109,69.89,8.6
308.4,5467,-108,69.91,8.6
308.45,5505,-108,69.91,8.6
308.5,5439,-107,69.89,8.6
308.55,5448,-106,69.89,8.6
308.6,5484,-105,69.89,8.6
308.65,5466,-106,69.89,8.6
308.7,5444,-107,69.89,8.6
308.75,5451,-108,69.89,8.6
308.8,5475,-110,69.89,8.6
308.85,5402,-110,69.89,8.6
308.9,5465,-109,69.89,8.6
308.95,5427,-107,69.89,8.6
309,5412,-106,69.89,8.6
309.05,5420,-106,69.89,8.6
309.1,5416,-106,69.89,8.6
309.15,5397,-108,69.89,8.6
309.2,5393,-107,69.89,8.6
309.25,5426,-106,69.91,8.6
309.3,5358,-106,69.89,8.6
309.35,5388,-105,69.89,8.6
309.4,5400,-105,69.89,8.6
309.45,5384,-106,69.89,8.6
309.5,5373,-107,69.89,8.6
309.55,5364,-107,69.89,8.6
309.6,5379,-108,69.89,8.6
309.65,5310,-108,69.89,8.6
309.7,5358,-108,69.89,8.6
309.75,5329,-109,69.89,8.6
309.8,5328,-112,69.89,8.6
309.85,5324,-113,69.91,8.6
309.9,5346,-114,69.89,8.6
309.95,5332,-113,69.89,8.6
310,5290,-110,69.87,8.6
310.05,5348,-108,69.89,8.6
310.1,5271,-106,69.89,8.6
310.15,5286,-105,69.89,8.6
310.2,5310,-106,69.89,8.6
310.25,5305,-107,69.89,8.6
310.3,5281,-109,69.87,8.6
310.35,5270,-110,69.89,8.6
310.4,5298,-111,69.89,8.6
310.45,5218,-111,69.89,8.6
310.5,5260,-108,69.89,8.6
310.55,5264,-106,69.89,8.6
310.6,5246,-105,69.89,8.6
310.65,5244,-105,69.89,8.6
310.7,5250,-105,69.85,8.6
310.75,5238,-108,69.89,8.6
310.8,5196,-108,69.89,8.6
310.85,5237,-108,69.89,8.6
310.9,5184,-110,69.85,8.6
310.95,5205,-108,69.89,8.6
311,5219,-106,69.85,8.6
311.05,5208,-107,69.87,8.6
311.1,5194,-107,69.85,8.6
311.15,5197,-108,69.89,8.6
311.2,5209,-112,69.89,8.6
311.25,5134,-112,69.87,8.6
311.3,5200,-110,69.89,8.6
311.35,5165,-107,69.87,8.6
311.4,5150,-104,69.89,8.6
311.45,5166,-101,69.89,8.6
311.5,5179,-102,69.89,8.6
311.55,5154,-106,69.89,8.6
311.6,5126,-107,69.89,8.6
311.65,5166,-109,69.89,8.6
311.7,5082,-109,69.89,8.6
311.75,5124,-106,69.87,8.6
311.8,5141,-104,69.87,8.6
311.85,5100,-104,69.89,8.6
311.9,5114,-103,69.87,8.6
311.95,5121,-106,69.87,8.6
312,5109,-110,69.87,8.6
312.05,5072,-110,69.85,8.6
312.1,5112,-109,69.87,8.6
312.15,5057,-107,69.85,8.6
312.2,5071,-105,69.89,8.6
312.25,5078,-102,69.85,8.6
312.3,5068,-105,69.87,8.6
312.35,5064,-108,69.85,8.6
312.4,5063,-110,69.87,8.6
312.45,5087,-115,69.87,8.6
312.5,5009,-115,69.87,8.6
312.55,5064,-113,69.87,8.6
312.6,5025,-110,69.85,8.6
312.65,5017,-109,69.87,8.6
312.7,5031,-105,69.87,8.6
312.75,5017,-107,69.85,8.6
312.8,5008,-111,69.87,8.6
312.85,5010,-110,69.85,8.6
312.9,5026,-112,69.85,8.6
312.95,4952,-112,69.85,8.6
313,5006,-109,69.85,8.6
313.05,4978,-108,69.85,8.6
313.1,4989,-107,69.89,8.6
313.15,4988,-105,69.85,8.6
313.2,4993,-106,69.85,8.6
313.25,4964,-109,69.87,8.6
313.3,4940,-110,69.85,8.6
313.35,4984,-112,69.85,8.6
313.4,4903,-113,69.85,8.6
313.45,4943,-112,69.85,8.6
313.5,4936,-109,69.85,8.6
313.55,4927,-109,69.85,8.6
313.6,4915,-107,69.85,8.6
313.65,4937,-106,69.84,8.6
313.7,4913,-109,69.85,8.6
313.75,4872,-108,69.85,8.6
313.8,4939,-108,69.85,8.6
313.85,4872,-108,69.85,8.6
313.9,4881,-105,69.85,8.6
313.95,4907,-103,69.85,8.6
314,4888,-105,69.85,8.6
314.05,4861,-106,69.87,8.6
314.1,4876,-109,69.85,8.6
314.15,4892,-113,69.85,8.6
314.2,4829,-112,69.85,8.6
314.25,4880,-111,69.85,8.6
314.3,4832,-108,69.84,8.6
314.35,4834,-105,69.85,8.6
314.4,4851,-101,69.85,8.6
314.45,4842,-102,69.85,8.6
314.5,4814,-103,69.85,8.6
314.55,4824,-105,69.87,8.6
314.6,4845,-109,69.85,8.6
314.65,4771,-109,69.85,8.6
314.7,4836,-110,69.87,8.6
314.75,4791,-108,69.85,8.6
314.8,4790,-107,69.87,8.6
314.85,4803,-106,69.87,8.6
314.9,4799,-106,69.85,8.6
314.95,4773,-107,69.87,8.6
315,4788,-109,69.85,8.6
315.05,4788,-111,69.85,8.6
315.1,4728,-112,69.85,8.6
